tau,alpha,t,path,id
-3.933811,0.901992,0.62,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s551__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s551__tp_0__age_-5.33.vtk', 551, 551, 551, 551, 551, 551, 551, 551, 551]"
-3.933811,0.901992,1.62,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s551__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s551__tp_0__age_-5.33.vtk', 551, 551, 551, 551, 551, 551, 551, 551, 551]"
-3.933811,0.901992,2.61,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s551__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s551__tp_0__age_-5.33.vtk', 551, 551, 551, 551, 551, 551, 551, 551, 551]"
-3.933811,0.901992,3.6,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s551__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s551__tp_0__age_-5.33.vtk', 551, 551, 551, 551, 551, 551, 551, 551, 551]"
0.98098,1.116219,-4.81,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s552__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s552__tp_0__age_-4.81.vtk', 552, 552, 552, 552, 552, 552, 552, 552, 552]"
0.98098,1.116219,-3.75,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s552__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s552__tp_0__age_-4.81.vtk', 552, 552, 552, 552, 552, 552, 552, 552, 552]"
0.98098,1.116219,-2.7,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s552__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s552__tp_0__age_-4.81.vtk', 552, 552, 552, 552, 552, 552, 552, 552, 552]"
0.98098,1.116219,-1.64,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s552__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s552__tp_0__age_-4.81.vtk', 552, 552, 552, 552, 552, 552, 552, 552, 552]"
0.98098,1.116219,-0.58,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s552__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s552__tp_0__age_-4.81.vtk', 552, 552, 552, 552, 552, 552, 552, 552, 552]"
0.98098,1.116219,0.47,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s552__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s552__tp_0__age_-4.81.vtk', 552, 552, 552, 552, 552, 552, 552, 552, 552]"
0.98098,1.116219,1.53,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s552__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s552__tp_0__age_-4.81.vtk', 552, 552, 552, 552, 552, 552, 552, 552, 552]"
0.98098,1.116219,2.59,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s552__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s552__tp_0__age_-4.81.vtk', 552, 552, 552, 552, 552, 552, 552, 552, 552]"
0.98098,1.116219,3.65,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s552__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s552__tp_0__age_-4.81.vtk', 552, 552, 552, 552, 552, 552, 552, 552, 552]"
0.98098,1.116219,4.7,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s552__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s552__tp_0__age_-4.81.vtk', 552, 552, 552, 552, 552, 552, 552, 552, 552]"
3.383964,0.942239,-5.25,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s553__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s553__tp_0__age_-5.25.vtk', 553, 553, 553, 553, 553, 553, 553, 553, 553]"
3.383964,0.942239,-4.29,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s553__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s553__tp_0__age_-5.25.vtk', 553, 553, 553, 553, 553, 553, 553, 553, 553]"
3.383964,0.942239,-3.33,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s553__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s553__tp_0__age_-5.25.vtk', 553, 553, 553, 553, 553, 553, 553, 553, 553]"
3.383964,0.942239,-2.37,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s553__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s553__tp_0__age_-5.25.vtk', 553, 553, 553, 553, 553, 553, 553, 553, 553]"
3.383964,0.942239,-1.42,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s553__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s553__tp_0__age_-5.25.vtk', 553, 553, 553, 553, 553, 553, 553, 553, 553]"
3.383964,0.942239,-0.46,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s553__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s553__tp_0__age_-5.25.vtk', 553, 553, 553, 553, 553, 553, 553, 553, 553]"
3.383964,0.942239,0.5,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s553__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s553__tp_0__age_-5.25.vtk', 553, 553, 553, 553, 553, 553, 553, 553, 553]"
3.383964,0.942239,1.46,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s553__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s553__tp_0__age_-5.25.vtk', 553, 553, 553, 553, 553, 553, 553, 553, 553]"
3.383964,0.942239,2.41,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s553__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s553__tp_0__age_-5.25.vtk', 553, 553, 553, 553, 553, 553, 553, 553, 553]"
3.383964,0.942239,3.37,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s553__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s553__tp_0__age_-5.25.vtk', 553, 553, 553, 553, 553, 553, 553, 553, 553]"
3.478714,1.179081,-3.33,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s554__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s554__tp_0__age_-3.33.vtk', 554, 554, 554, 554, 554, 554, 554, 554, 554]"
3.478714,1.179081,-2.29,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s554__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s554__tp_0__age_-3.33.vtk', 554, 554, 554, 554, 554, 554, 554, 554, 554]"
3.478714,1.179081,-1.24,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s554__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s554__tp_0__age_-3.33.vtk', 554, 554, 554, 554, 554, 554, 554, 554, 554]"
3.478714,1.179081,-0.2,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s554__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s554__tp_0__age_-3.33.vtk', 554, 554, 554, 554, 554, 554, 554, 554, 554]"
3.478714,1.179081,0.85,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s554__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s554__tp_0__age_-3.33.vtk', 554, 554, 554, 554, 554, 554, 554, 554, 554]"
3.478714,1.179081,1.89,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s554__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s554__tp_0__age_-3.33.vtk', 554, 554, 554, 554, 554, 554, 554, 554, 554]"
3.478714,1.179081,2.94,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s554__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s554__tp_0__age_-3.33.vtk', 554, 554, 554, 554, 554, 554, 554, 554, 554]"
3.478714,1.179081,3.98,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s554__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s554__tp_0__age_-3.33.vtk', 554, 554, 554, 554, 554, 554, 554, 554, 554]"
3.478714,1.179081,5.03,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s554__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s554__tp_0__age_-3.33.vtk', 554, 554, 554, 554, 554, 554, 554, 554, 554]"
3.478714,1.179081,6.07,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s554__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s554__tp_0__age_-3.33.vtk', 554, 554, 554, 554, 554, 554, 554, 554, 554]"
-1.352578,1.014009,-7.54,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s555__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s555__tp_0__age_-7.54.vtk', 555, 555, 555, 555, 555, 555, 555, 555, 555]"
-1.352578,1.014009,-6.57,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s555__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s555__tp_0__age_-7.54.vtk', 555, 555, 555, 555, 555, 555, 555, 555, 555]"
-1.352578,1.014009,-5.59,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s555__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s555__tp_0__age_-7.54.vtk', 555, 555, 555, 555, 555, 555, 555, 555, 555]"
-1.352578,1.014009,-4.61,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s555__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s555__tp_0__age_-7.54.vtk', 555, 555, 555, 555, 555, 555, 555, 555, 555]"
-1.352578,1.014009,-3.64,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s555__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s555__tp_0__age_-7.54.vtk', 555, 555, 555, 555, 555, 555, 555, 555, 555]"
-1.352578,1.014009,-2.66,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s555__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s555__tp_0__age_-7.54.vtk', 555, 555, 555, 555, 555, 555, 555, 555, 555]"
-1.352578,1.014009,-1.69,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s555__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s555__tp_0__age_-7.54.vtk', 555, 555, 555, 555, 555, 555, 555, 555, 555]"
-1.352578,1.014009,-0.71,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s555__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s555__tp_0__age_-7.54.vtk', 555, 555, 555, 555, 555, 555, 555, 555, 555]"
-1.352578,1.014009,0.27,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s555__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s555__tp_0__age_-7.54.vtk', 555, 555, 555, 555, 555, 555, 555, 555, 555]"
-1.352578,1.014009,1.24,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s555__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s555__tp_0__age_-7.54.vtk', 555, 555, 555, 555, 555, 555, 555, 555, 555]"
-1.215501,1.03625,-0.77,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s556__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s556__tp_0__age_-0.77.vtk', 556, 556, 556, 556, 556, 556, 556, 556, 556]"
-1.215501,1.03625,0.2,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s556__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s556__tp_0__age_-0.77.vtk', 556, 556, 556, 556, 556, 556, 556, 556, 556]"
-1.215501,1.03625,1.17,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s556__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s556__tp_0__age_-0.77.vtk', 556, 556, 556, 556, 556, 556, 556, 556, 556]"
-1.215501,1.03625,2.14,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s556__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s556__tp_0__age_-0.77.vtk', 556, 556, 556, 556, 556, 556, 556, 556, 556]"
-1.215501,1.03625,3.11,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s556__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s556__tp_0__age_-0.77.vtk', 556, 556, 556, 556, 556, 556, 556, 556, 556]"
-1.215501,1.03625,4.07,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s556__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s556__tp_0__age_-0.77.vtk', 556, 556, 556, 556, 556, 556, 556, 556, 556]"
-1.215501,1.03625,5.04,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s556__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s556__tp_0__age_-0.77.vtk', 556, 556, 556, 556, 556, 556, 556, 556, 556]"
-1.215501,1.03625,6.01,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s556__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s556__tp_0__age_-0.77.vtk', 556, 556, 556, 556, 556, 556, 556, 556, 556]"
-1.215501,1.03625,6.98,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s556__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s556__tp_0__age_-0.77.vtk', 556, 556, 556, 556, 556, 556, 556, 556, 556]"
-1.215501,1.03625,7.95,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s556__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s556__tp_0__age_-0.77.vtk', 556, 556, 556, 556, 556, 556, 556, 556, 556]"
-2.959067,1.081685,-5.74,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s557__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s557__tp_0__age_-5.74.vtk', 557, 557, 557, 557, 557, 557, 557, 557, 557]"
-2.959067,1.081685,-4.78,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s557__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s557__tp_0__age_-5.74.vtk', 557, 557, 557, 557, 557, 557, 557, 557, 557]"
-2.959067,1.081685,-3.82,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s557__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s557__tp_0__age_-5.74.vtk', 557, 557, 557, 557, 557, 557, 557, 557, 557]"
-2.959067,1.081685,-2.86,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s557__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s557__tp_0__age_-5.74.vtk', 557, 557, 557, 557, 557, 557, 557, 557, 557]"
